제품코드,제품명,업체명,규격,단위,상한금액,Group
644308460,가스티인정(모사프리드시트르산염이수화물)_(5.29mg/1정),한국유나이티드제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
648102540,가스프렌정(모사프리드시트르산염이수화물)_(5.29mg/1정),경동제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
660700010,가스핀정(모사프리드시트르산염수화물)_(5.29mg/1정),위더스제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
693200540,게스트란정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)한국글로벌제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
650200270,디스펩틴정5mg(모사프리드시트르산염수화물)_(5.29mg/1정),안국약품(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
657804550,모노틴정(모사프리드시트르산염수화물)_(5.29mg/1정),하나제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
669906080,모사가틴정(모사프리드시트르산염수화물)_(5.29mg/1정),대한뉴팜(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
698001940,모사드린정(모사프리드시트르산염이수화물)_(5.29mg/1정),(주)제뉴파마,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
657500430,모사드정(모사프리드시트르산염수화물)_(5.29mg/1정),미래바이오제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
651500520,모사딘정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정),(주)하원제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
649601000,모사딜정(모사프리드시트르산염수화물)_(5.29mg/1정),대우제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
646001080,모사렌정(모사프리드시트르산염이수화물)_(5.29mg/1정),(주)메디카코리아,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
645601050,모사로정(모사프리드시트르산염수화물)_(5.29mg/1정),대화제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
648200450,모사르정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)유영제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
656000380,모사린정(모사프리드시트르산염수화물)_(5.29mg/1정),알리코제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
654301140,모사무라정(모사프리드시트르산염수화물)_(5.29mg/1정),오스틴제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
621802110,모사비스정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)한국파비스제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
643503470,모사잘정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정),한미약품(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
652903350,모사정(모사프리드시트르산염이수화물)_(5.29mg/1정),(주)서울제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
646200870,모사탄정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)뉴젠팜,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
665501100,모사티딘정(모사프리드시트르산염수화물)_(5.29mg/1정),한국유니온제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
670103410,모사틴정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)팜젠사이언스,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
645900010,모사프라딘정(모사프리드시트르산염수화물)_(5.29mg/1정),동광제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
653401990,모사프론정(모사프리드시트르산염수화물)_(5.29mg/1정),동국제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
645200870,모사프린정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)에이프로젠바이오로직스,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
642701490,모사피드정(모사프리드시트르산염이수화물)_(5.29mg/1정),동화약품(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
698501290,모사피트정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정),(주)테라젠이텍스,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
625200480,모이드정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)화이트생명과학,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
651200450,모푸렌정(모사프리드시트르산염)_(5.29mg/1정),삼천당제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
649805200,모프롤정(모사프리드시트르산염이수화물)_(5.29mg/1정),명문제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
643103970,바이모틴정5밀리그램(모사프리드시트르산염이수화물)_(5.29mg/1정),(주)바이넥스,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
648601000,씨엠지모사프리드정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)씨엠지제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
654000660,아나모틴정(모사프리드시트르산염이수화물)_(5.29mg/1정),아주약품(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
670300500,코사모틴정(모사프리드시트르산염수화물)_(5.29mg/1정),코오롱제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
663602340,프라임모사프리드정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정),한국프라임제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
670600010,휴모리드정5mg(모사프리드시트르산염수화물)_(5.29mg/1정),(주)휴온스,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
649102020,휴모사정(모사프리드시트르산염수화물)_(5.29mg/1정),한국휴텍스제약(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
628800010,휴사드정(모사프리드시트르산염이수화물)_(5.29mg/1정),(주)휴비스트제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
656204560,레고모틴정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정),(주)바스칸바이오제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
53600190,뉴모사플드정(모사프리드시트르산염수화물)_(5.29mg/1정),안국뉴팜(주),1,정,103,mosapride citrate hydrate (as mosapride   5mg)
53500100,모사프리정(모사프리드시트르산염수화물)_(5.29mg/1정),오스템파마주식회사,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
622803730,모사프리엠정(모사프리드시트르산염수화물)_(5.29mg/1정),(주)마더스제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
59000540,모사윈정5밀리그램(모사프리드시트르산염수화물)_(5.29mg/1정),주식회사케이에스제약,1,정,103,mosapride citrate hydrate (as mosapride   5mg)
643303520,콜라잘캡슐(발살라지드이나트륨이수화물)_(0.75g/1캡슐),(주)종근당,1,캡슐,400,balsalazide disodium dihydrate   0.75g
652500120,미니린정0.1밀리그램(데스모프레신아세트산염)_(0.1mg/1정),한국페링제약(주),1,정,728,desmopressin acetate (as desmopressin   89μg)
644102400,데소닉정0.1밀리그램(데스모프레신아세트산염)_(0.1mg/1정),제이더블유신약(주),1,정,735,desmopressin acetate (as desmopressin   89μg)
643306730,디튜린정0.1밀리그램(데스모프레신아세트산염)_(0.1mg/1정),(주)종근당,1,정,735,desmopressin acetate (as desmopressin   89μg)
658604750,미유린정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),이연제약(주),1,정,966,desmopressin acetate (as desmopressin   0.178mg)
641607050,미니레신정0.2mg(데스모프레신아세트산염)_(0.2mg/1정),(주)대웅제약,1,정,966,desmopressin acetate (as desmopressin   0.178mg)
657805860,미뉴린정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),하나제약(주),1,정,966,desmopressin acetate (as desmopressin   0.178mg)
652606200,데스린정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),알보젠코리아(주),1,정,966,desmopressin acetate (as desmopressin   0.178mg)
641705120,레니신정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),일양약품(주),1,정,966,desmopressin acetate (as desmopressin   0.178mg)
649103140,미니모프레신정0.2mg(데스모프레신아세트산염)_(0.2mg/1정),한국휴텍스제약(주),1,정,966,desmopressin acetate (as desmopressin   0.178mg)
628901300,미니스정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),(주)이든파마,1,정,966,desmopressin acetate (as desmopressin   0.178mg)
648104480,유리모큐정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),경동제약(주),1,정,966,desmopressin acetate (as desmopressin   0.178mg)
648604090,유니린정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),(주)씨엠지제약,1,정,966,desmopressin acetate (as desmopressin   0.178mg)
694003920,미니페정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),대웅바이오(주),1,정,966,desmopressin acetate (as desmopressin   0.178mg)
652500130,미니린정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),한국페링제약(주),1,정,"1,128",desmopressin acetate (as desmopressin   0.178mg)
642000940,유레민정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),현대약품(주),1,정,"1,129",desmopressin acetate (as desmopressin   0.178mg)
653400070,데스민정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),동국제약(주),1,정,"1,133",desmopressin acetate (as desmopressin   0.178mg)
644102410,데소닉정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),제이더블유신약(주),1,정,"1,136",desmopressin acetate (as desmopressin   0.178mg)
643306740,디튜린정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),(주)종근당,1,정,"1,136",desmopressin acetate (as desmopressin   0.178mg)
662503700,뉴리탄정0.2밀리그램(데스모프레신아세트산염)_(0.2mg/1정),(주)넥스팜코리아,1,정,"1,136",desmopressin acetate (as desmopressin   0.178mg)
652500100,미니린멜트설하정60마이크로그램(데스모프레신아세트산염)_(68µg/1정),한국페링제약(주),1,정,676,desmopressin acetate (as desmopressin   60μg)
652500090,미니린멜트설하정120마이크로그램(데스모프레신아세트산염)_(0.136mg/1정),한국페링제약(주),1,정,"1,135",desmopressin acetate (as desmopressin   0.12mg)
652500300,미니린멜트설하정240마이크로그램(데스모프레신아세트산염)_(0.272mg/1정),한국페링제약(주),1,정,"2,271",desmopressin acetate (as desmopressin   0.24mg)
642201340,씬지로이드정0.1밀리그램(레보티록신나트륨수화물)_(0.1mg/1정),부광약품(주),1,정,35,levothyroxine sodium   0.1mg
642200680,부광메티마졸정_(5mg/1정),부광약품(주),1,정,39,methimazole   5mg
664602690,메티졸정5밀리그램(메티마졸)_(5mg/1정),(주)다림바이오텍,1,정,39,methimazole   5mg
642201490,안티로이드정(프로필티오우라실)_(50mg/1정),부광약품(주),1,정,34,propylthiouracil   50mg
649803050,테라코트정(데프라자코르트)_(6mg/1정),명문제약(주),1,정,191,deflazacort   6mg
646801380,프란딘정6밀리그람(데프라자코르트)_(6mg/1정),건일제약(주),1,정,213,deflazacort   6mg
645300220,데플라정(데프라자코르트)_(6mg/1정),한림제약(주),1,정,225,deflazacort   6mg
642105040,유한덱사메타손정_(0.5mg/1정),(주)유한양행,1,정,13,dexamethasone   0.5mg
653800960,신일덱사메타손정_(0.75mg/1정),신일제약(주),1,정,17,dexamethasone   0.75mg
653700410,삼남덱사메타손정_(0.75mg/1정),삼남제약(주),1,정,32,dexamethasone   0.75mg
642200620,부광덱사메타손정_(0.75mg/1정),부광약품(주),1,정,33,dexamethasone   0.75mg
643903440,플로리네프정(미분화플루드로코르티손아세테이트)_(0.1mg/1정),삼일제약(주),1,정,522,fludrocortisone acetate   100㎍
670300260,래피손정(히드로코르티손)_(10mg/1정),코오롱제약(주),1,정,94,hydrocortisone   10mg
658201220,제이알히드로코르티손정_(10mg/1정),(주)비보존제약,1,정,94,hydrocortisone   10mg
649402320,코로손정(히드로코르티손)_(10mg/1정),영일제약(주),1,정,94,hydrocortisone   10mg
671701840,하이드로정(히드로코르티손)_(10mg/1정),주식회사제뉴원사이언스,1,정,94,hydrocortisone   10mg
654303490,히든정(히드로코르티손)_(10mg/1정),오스틴제약(주),1,정,94,hydrocortisone   10mg
658601910,히록손정(히드로코르티손)_(10mg/1정),이연제약(주),1,정,94,hydrocortisone   10mg
669906160,히티손정(히드로코르티손)_(10mg/1정),대한뉴팜(주),1,정,94,hydrocortisone   10mg
644803080,하이로손정(히드로코르티손)_(10mg/1정),태극제약(주),1,정,111,hydrocortisone   10mg
649602700,하이손정(히드로코르티손)_(10mg/1정),대우제약(주),1,정,111,hydrocortisone   10mg
643201210,프론드정(메칠프레드니솔론)_(4mg/1정),동성제약(주),1,정,45,methylprednisolone   4mg
642307490,삼성메틸프레드니솔론정4밀리그램_(4mg/1정),삼성제약(주),1,정,72,methylprednisolone   4mg
655404240,프레드윈정(메틸프레드니솔론)_(4mg/1정),일성신약(주),1,정,83,methylprednisolone   4mg
650204010,메드닌정(메틸프레드니솔론)_(4mg/1정),안국약품(주),1,정,83,methylprednisolone   4mg
646003670,메드론정(메틸프레드니솔론)_(4mg/1정),(주)메디카코리아,1,정,83,methylprednisolone   4mg
655604460,메디소루정(메틸프레드니솔론)_(4mg/1정),한올바이오파마(주),1,정,83,methylprednisolone   4mg
662503380,메디손정4mg(메틸프레드니솔론)_(4mg/1정),(주)넥스팜코리아,1,정,83,methylprednisolone   4mg
651503590,메디원정(메틸프레드니솔론)_(4mg/1정),(주)하원제약,1,정,83,methylprednisolone   4mg
674400770,메솔롬정(메틸프레드니솔론)_(4mg/1정),아이큐어(주),1,정,83,methylprednisolone   4mg
693201070,메칠정(메틸프레드니솔론)_(4mg/1정),(주)한국글로벌제약,1,정,83,methylprednisolone   4mg
645702620,메틸솔론정4mg(메틸프레드니솔론)_(4mg/1정),삼아제약(주),1,정,83,methylprednisolone   4mg
696601180,메틸피디정(메틸프레드니솔론)_(4mg/1정),일양바이오팜(주),1,정,83,methylprednisolone   4mg
628800020,메프나정(메틸프레드니솔론)_(4mg/1정),(주)휴비스트제약,1,정,83,methylprednisolone   4mg
628900680,메프솔정4mg(메틸프레드니솔론)_(4mg/1정),(주)이든파마,1,정,83,methylprednisolone   4mg
670103400,미프론정4mg(메틸프레드니솔론)_(4mg/1정),(주)팜젠사이언스,1,정,83,methylprednisolone   4mg
625500080,셀론드정(메틸프레드니솔론)_(4mg/1정),(주)텔콘알에프제약,1,정,83,methylprednisolone   4mg
648103410,스폴론정(메틸프레드니솔론)_(4mg/1정),경동제약(주),1,정,83,methylprednisolone   4mg
625200950,엠로이드정4밀리그램(메틸프레드니솔론)_(4mg/1정),(주)화이트생명과학,1,정,83,methylprednisolone   4mg
698002090,엠솔론정(메틸프레드니솔론)_(4mg/1정),(주)제뉴파마,1,정,83,methylprednisolone   4mg
649404690,엠피디정(메틸프레드니솔론)_(4mg/1정),영일제약(주),1,정,83,methylprednisolone   4mg
665001870,엠피솔론정(메틸프레드니솔론)_(4mg/1정),(주)경보제약,1,정,83,methylprednisolone   4mg
670303590,코니솔론정4밀리그램(메틸프레드니솔론)_(4mg/1정),코오롱제약(주),1,정,83,methylprednisolone   4mg
658602790,프레디솔정(메틸프레드니솔론)_(4mg/1정),이연제약(주),1,정,83,methylprednisolone   4mg
643103630,프레디정(메틸프레드니솔론)_(4mg/1정),(주)바이넥스,1,정,83,methylprednisolone   4mg
694204670,메니론정4밀리그램(메틸프레드니솔론)_(4mg/1정),정우신약(주),1,정,83,methylprednisolone   4mg
652903930,솔레니론정4밀리그램(메틸프레드니솔론)_(4mg/1정),(주)서울제약,1,정,83,methylprednisolone   4mg
629701380,프리솔론정(메틸프레드니솔론)_(4mg/1정),(주)오스코리아제약,1,정,83,methylprednisolone   4mg
674101690,메피론정4mg(메틸프레드니솔론)_(4mg/1정),(주)옵투스제약,1,정,83,methylprednisolone   4mg
622803120,메틸론정4mg(메틸프레드니솔론)_(4mg/1정),(주)마더스제약,1,정,83,methylprednisolone   4mg
52400740,엘솔론정(메틸프레드니솔론)_(4mg/1정),(주)인트로바이오파마,1,정,83,methylprednisolone   4mg
647205220,메디솔정(메틸프레드니솔론)_(4mg/1정),한국코러스(주),1,정,83,methylprednisolone   4mg
670402080,휴메칠정4밀리그램(메틸프레드니솔론)_(4mg/1정),(주)휴온스메디텍,1,정,83,methylprednisolone   4mg
671806680,피디원정(메틸프레드니솔론)_(4mg/1정),대원제약(주),1,정,83,methylprednisolone   4mg
644603870,아솔론정(메틸프레드니솔론)_(4mg/1정),조아제약(주),1,정,83,methylprednisolone   4mg
653404250,메피솔론정(메틸프레드니솔론)_(4mg/1정),동국제약(주),1,정,83,methylprednisolone   4mg
693902920,셀코르정(메틸프레드니솔론)_(4mg/1정),(주)셀트리온제약,1,정,83,methylprednisolone   4mg
621803360,다솔론정(메틸프레드니솔론)_(4mg/1정),(주)한국파비스제약,1,정,83,methylprednisolone   4mg
654701850,케디솔론정(메틸프레드니솔론)_(4mg/1정),케이엠에스제약(주),1,정,83,methylprednisolone   4mg
649701960,메소론정(메틸프레드니솔론)_(4mg/1정),지엘파마(주),1,정,83,methylprednisolone   4mg
664901620,메틸드정(메틸프레드니솔론)_(4mg/1정),성원애드콕제약(주),1,정,83,methylprednisolone   4mg
689000810,메프레정4mg(메틸프레드니솔론)_(4mg/1정),(주)시어스제약,1,정,83,methylprednisolone   4mg
57700050,독립메틸프레드니솔론정_(4mg/1정),독립바이오제약(주),1,정,83,methylprednisolone   4mg
670608230,휴솔론정(메틸프레드니솔론)_(4mg/1정),(주)휴온스,1,정,83,methylprednisolone   4mg
658106400,메티론정(메틸프레드니솔론)_(4mg/1정),(유)한풍제약,1,정,83,methylprednisolone   4mg
58200530,아프론정4밀리그램(메틸프레드니솔론)_(4mg/1정),(주)아리제약,1,정,83,methylprednisolone   4mg
698504060,메틸론텍정(메틸프레드니솔론)_(4mg/1정),(주)테라젠이텍스,1,정,83,methylprednisolone   4mg
54801030,메티롤정(메틸프레드니솔론)_(4mg/1정),엔비케이제약(주),1,정,83,methylprednisolone   4mg
53500200,오스템메틸프레드니솔론정_(4mg/1정),오스템파마주식회사,1,정,83,methylprednisolone   4mg
60500170,메가메솔론정(메틸프레드니솔론)_(4mg/1정),(주)엘앤씨바이오,1,정,83,methylprednisolone   4mg
73000570,미솔론정(메틸프레드니솔론)_(4mg/1정),건일바이오팜주식회사,1,정,83,methylprednisolone   4mg
658201010,제이솔론정4mg(메틸프레드니솔론)_(4mg/1정),(주)비보존제약,1,정,86,methylprednisolone   4mg
660701170,위더스메치본정(메틸프레드니솔론)_(4mg/1정),위더스제약(주),1,정,89,methylprednisolone   4mg
652600730,메치론정(메틸프레드니솔론)_(4mg/1정),알보젠코리아(주),1,정,92,methylprednisolone   4mg
653100990,소메론정(메틸프레드니솔론)(수출명:SOPELEN Tablet)_(4mg/1정),(주)비씨월드제약,1,정,97,methylprednisolone   4mg
669804690,디솔린정(메틸프레드니솔론)_(4mg/1정),구주제약(주),1,정,97,methylprednisolone   4mg
643703710,니소론엠정(메틸프레드니솔론)_(4mg/1정),국제약품(주),1,정,98,methylprednisolone   4mg
645203990,메니솔론정4밀리그램(메틸프레드니솔론)_(4mg/1정),(주)에이프로젠바이오로직스,1,정,98,methylprednisolone   4mg
684500780,메디론정(메틸프레드니솔론)_(4mg/1정),화일약품(주),1,정,98,methylprednisolone   4mg
649102190,메디솔론정(메틸프레드니솔론)_(4mg/1정),한국휴텍스제약(주),1,정,98,methylprednisolone   4mg
645901370,메솔론정(메틸프레드니솔론)_(4mg/1정),동광제약(주),1,정,98,methylprednisolone   4mg
640902470,메치손정(메틸프레드니솔론)_(4mg/1정),(주)일화,1,정,98,methylprednisolone   4mg
694000750,베아솔론정(메틸프레드니솔론)_(4mg/1정),대웅바이오(주),1,정,98,methylprednisolone   4mg
646201050,솔로젠정(메틸프레드니솔론)_(4mg/1정),(주)뉴젠팜,1,정,98,methylprednisolone   4mg
654004260,아나솔정(메틸프레드니솔론)_(4mg/1정),아주약품(주),1,정,98,methylprednisolone   4mg
644802910,프레나정(메틸프레드니솔론)_(4mg/1정),태극제약(주),1,정,98,methylprednisolone   4mg
644100980,피디정(메틸프레드니솔론)_(4mg/1정),제이더블유신약(주),1,정,98,methylprednisolone   4mg
57000870,엠피디엘정(메틸프레드니솔론)_(4mg/1정),주식회사 더유제약,1,정,98,methylprednisolone   4mg
642105020,소론도정(프레드니솔론)_(5mg/1정),(주)유한양행,1,정,16,prednisolone   5mg
670701070,트라시논정(트리암시놀론)_(4mg/1정),초당약품공업(주),1,정,44,triamcinolone   4mg
644700300,레더코트정(트리암시놀론)_(4mg/1정),에스케이케미칼(주),1,정,66,triamcinolone   4mg
664601040,프레다정1mg(에스트라디올헤미하이드레이트)_(1.03mg/1정),(주)다림바이오텍,1,정,130,estradiol hemihydrate (as estradiol   1mg)
641100900,프로기노바28정2밀리그램(에스트라디올발레레이트)_(2mg/1정),바이엘코리아(주),1,정,173,estradiol valerate   2mg
664601070,프레미나정0.625밀리그램(결합형에스트로겐)_(0.625mg/1정),(주)다림바이오텍,1,정,144,conjugated estrogens   0.625mg
648901200,프로베라정10mg(메드록시프로게스테론아세테이트)_(10mg/1정),한국화이자제약(주),1,정,260,medroxyprogesterone acetate   10mg
648901220,프로베라정5mg(메드록시프로게스테론아세테이트)_(5mg/1정),한국화이자제약(주),1,정,164,medroxyprogesterone acetate   5mg
649800640,리브론정(티볼론)_(2.5mg/1정),명문제약(주),1,정,178,tibolone   2.5mg
652605300,리볼론정(티볼론)_(2.5mg/1정),알보젠코리아(주),1,정,190,tibolone   2.5mg
653404230,티볼란정(티볼론)_(2.5mg/1정),동국제약(주),1,정,190,tibolone   2.5mg
642004280,현대티볼론정2.5밀리그램_(2.5mg/1정),현대약품(주),1,정,190,tibolone   2.5mg
641806850,티보리시정2.5밀리그램(티볼론)_(2.5mg/1정),광동제약(주),1,정,190,tibolone   2.5mg
651602660,라비론정(티볼론)_(2.5mg/1정),한화제약(주),1,정,190,tibolone   2.5mg
57000860,리브온정2.5밀리그램(티볼론)_(2.5mg/1정),주식회사 더유제약,1,정,190,tibolone   2.5mg
664602190,티비올정(티볼론)_(2.5mg/1정),(주)다림바이오텍,1,정,223,tibolone   2.5mg
649702390,티브린정2.5밀리그램(티볼론)_(2.5mg/1정),지엘파마(주),1,정,223,tibolone   2.5mg
73100370,리비알정(티볼론)_(2.5mg/1정),한국오가논(주),1,정,223,tibolone   2.5mg
641100700,안젤릭정_(28정),바이엘코리아(주),28,정/팩,"10,393",estrodiol hemihydrate (as estrodiol   1mg/정)
652607160,알보젠디에노게스트정_(56mg/28정),알보젠코리아(주),28,정/팩,"23,500",dienogest   2mg/정
57001660,디에논정(디에노게스트)_(56mg/28정),주식회사 더유제약,28,정/팩,"24,569",dienogest   2mg/정
645306820,한림디스트정(디에노게스트)_(56mg/28정),한림제약(주),28,정/팩,"24,569",dienogest   2mg/정
622804820,비디엠정(디에노게스트)_(56mg/28정),(주)마더스제약,28,정/팩,"24,569",dienogest   2mg/정
649105730,트로잔정2밀리그램(디에노게스트)_(56mg/28정),한국휴텍스제약(주),28,정/팩,"24,569",dienogest   2mg/정
651602720,디에노정(디에노게스트(미분화))_(56mg/28정),한화제약(주),28,정/팩,"26,000",dienogest   2mg/정
664602310,디에잔정(디에노게스트(미분화))_(56mg/28정),(주)다림바이오텍,28,정/팩,"27,000",dienogest   2mg/정
659901410,유앤정(디에노게스트)_(56mg/28정),(주)한국팜비오,28,정/팩,"27,300",dienogest   2mg/정
653404500,로라엔정(디에노게스트(미분화))_(56mg/28정),동국제약(주),28,정/팩,"28,800",dienogest   2mg/정
648507810,로잔정(디에노게스트(미분화))_(56mg/28정),신풍제약(주),28,정/팩,"28,895",dienogest   2mg/정
641105700,비잔정(디에노게스트)_(56mg/28정),바이엘코리아(주),28,정/팩,"28,905",dienogest   2mg/정
649702940,지엘디에노게스트정2밀리그램_(56mg/28정),지엘파마(주),28,정/팩,"28,905",dienogest   2mg/정
668901560,유리토스정(이미다페나신)_(0.1mg/1정),(주)엘지화학,1,정,391,Imidafenacin   0.1mg
640004920,젝사트론엑스엘정(알푸조신염산염)_(10mg/1정),에이치케이이노엔(주),1,정,434,alfuzosin hydrochloride   10mg
645401310,알프존엑스엘정(알푸조신염산염)_(10mg/1정),제일약품(주),1,정,443,alfuzosin hydrochloride   10mg
652601690,알푸릭스엑스엘정10mg(알푸조신염산염)_(10mg/1정),알보젠코리아(주),1,정,443,alfuzosin hydrochloride   10mg
642800970,알프신엑스엘정(알푸조신염산염)_(10mg/1정),고려제약(주),1,정,443,alfuzosin hydrochloride   10mg
643100960,바이트랄엑스엘정10밀리그램(알푸조신염산염)_(10mg/1정),(주)바이넥스,1,정,443,alfuzosin hydrochloride   10mg
641603000,베아자트엑스엘정(알푸조신염산염)_(10mg/1정),(주)대웅제약,1,정,443,alfuzosin hydrochloride   10mg
670101400,알프엑스엘정10밀리그램(알푸조신염산염)_(10mg/1정),(주)팜젠사이언스,1,정,443,alfuzosin hydrochloride   10mg
651600850,윈트랄엑스엘정(알푸조신염산염)_(10mg/1정),한화제약(주),1,정,443,alfuzosin hydrochloride   10mg
657302950,유로알파엑스엘정(알푸조신염산염)_(10mg/1정),(주)동구바이오제약,1,정,443,alfuzosin hydrochloride   10mg
658603100,유로지트엑스엘정(알푸조신염산염)_(10mg/1정),이연제약(주),1,정,443,alfuzosin hydrochloride   10mg
648201300,유로트랄엑스엘정(알푸조신염산염)_(10mg/1정),(주)유영제약,1,정,443,alfuzosin hydrochloride   10mg
645902490,자트조신엑스엘정(알푸조신염산염)_(10mg/1정),동광제약(주),1,정,443,alfuzosin hydrochloride   10mg
642103170,자프로스엑스엘정10밀리그램(알푸조신염산염)_(10mg/1정),(주)유한양행,1,정,443,alfuzosin hydrochloride   10mg
671701980,코트랄엑스엘정(알푸조신염산염)_(10mg/1정),주식회사제뉴원사이언스,1,정,443,alfuzosin hydrochloride   10mg
671806170,알푸랄엑스엘정(알푸조신염산염)_(10mg/1정),대원제약(주),1,정,443,alfuzosin hydrochloride   10mg
57000460,알푸케어서방정10밀리그램(알푸조신염산염)_(10mg/1정),(주)더유제약,1,정,443,alfuzosin hydrochloride   10mg
694003740,자트론엑스엘정(알푸조신염산염)_(10mg/1정),대웅바이오(주),1,정,443,alfuzosin hydrochloride   10mg
652101180,자트랄엑스엘정10밀리그램(알푸조신염산염)_(10mg/1정),(주)한독,1,정,517,alfuzosin hydrochloride   10mg
650201370,잘트린엑스엘정(알푸조신염산염)_(10mg/1정),안국약품(주),1,정,520,alfuzosin hydrochloride   10mg
671703780,피나린정(피나스테리드)_(5mg/1정),주식회사제뉴원사이언스,1,정,468,finasteride   5mg
643201140,트로피나정(피나스테리드)_(5mg/1정),동성제약(주),1,정,516,finasteride   5mg
644001830,파세드정(피나스테리드)_(5mg/1정),삼익제약(주),1,정,579,finasteride   5mg
641701980,일양피나스테리드정(피나스테리드)_(5mg/1정),일양약품(주),1,정,612,finasteride   5mg
73001320,피나프로정5밀리그램(피나스테리드)_(5mg/1정),건일바이오팜주식회사,1,정,622,finasteride   5mg
645403790,피나젠정5밀리그램(피나스테리드)_(5mg/1정),제일약품(주),1,정,622,finasteride   5mg
669501980,유레이드정(피나스테리드)_(5mg/1정),(주)씨티씨바이오,1,정,622,finasteride   5mg
651201940,파나드정(피나스테리드)_(5mg/1정),삼천당제약(주),1,정,622,finasteride   5mg
641902100,보령피나스테리드정5밀리그램(피나스테리드)_(5mg/1정),(주)보령,1,정,622,finasteride   5mg
642003880,프로나드정5밀리그램(피나스테리드)_(5mg/1정),현대약품(주),1,정,622,finasteride   5mg
643506470,피나트라정(피나스테리드)_(5mg/1정),한미약품(주),1,정,622,finasteride   5mg
643702560,피나스티드정(피나스테리드)_(5mg/1정),국제약품(주),1,정,622,finasteride   5mg
642202370,피나스틴정(피나스테리드)_(5mg/1정),부광약품(주),1,정,622,finasteride   5mg
